event-id,visible,timestamp,location-long,location-lat,comments,gps:hdop,gps:satellite-count,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3957846749,true,2016-10-07 23:00:08.000,-82.03136,27.95934,"5/6",5.2,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846750,true,2016-10-10 23:00:08.000,-82.03121,27.95944,"5/7",1.8,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846751,true,2016-10-13 23:00:06.000,-82.06622,27.8955,"3/5",4.7,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846752,true,2016-10-16 23:00:08.000,-82.0312,27.959,"6/7",1.6,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846753,true,2016-10-19 23:00:04.000,-82.03133,27.95901,"4/6",2.7,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846754,true,2016-10-22 23:00:06.000,-81.97754,28.13217,"3/5",2.3,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846755,true,2016-10-25 23:00:10.000,-81.95409,28.16576,"3/5",2.8,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846756,true,2016-10-28 23:00:08.000,-82.03127,27.95901,"5/7",1.7,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846757,true,2016-10-31 23:00:05.000,-82.03119,27.9596,"4/6",8.4,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846758,true,2016-11-15 23:00:10.000,-82.03118,27.95937,"7/8",1.7,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846759,true,2016-11-18 23:00:06.000,-82.03128,27.9593,"6/7",1.5,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846760,true,2016-11-21 23:00:10.000,-82.03091,27.95916,"4/5",69.9,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846761,true,2016-11-24 23:00:08.000,-82.03072,27.95892,"4/5",22.4,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846762,true,2016-11-27 23:00:09.000,-81.76236,26.69305,"3/5",21.6,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846763,true,2016-11-30 23:00:07.000,-82.03109,27.95926,"4/5",4.2,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846764,true,2016-12-03 23:00:07.000,-82.03131,27.95954,"5/6",1.3,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846765,true,2016-12-06 23:00:10.000,-82.03135,27.95917,"4/5",6.1,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846766,true,2016-12-09 23:00:10.000,-82.03121,27.95928,"5/6",6.4,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846767,true,2016-12-12 23:00:09.000,-82.03126,27.95931,"4/5",14.3,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846768,true,2016-12-15 23:00:04.000,-82.03153,27.95932,"5/6",2.2,,"gps",,"1419","2671-02034","grcaMigration-Ryder"
3957846769,true,2016-07-25 23:00:10.000,-77.03909,39.05269,"4/4",3.6,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846770,true,2016-08-06 23:00:10.000,-77.03904,39.05265,"5/5",1.9,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846771,true,2016-08-18 23:00:10.000,-77.0321,39.05273,"3/4",4.7,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846772,true,2016-08-23 23:00:10.000,-77.03507,39.05135,"3/4",6.0,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846773,true,2016-08-26 23:00:10.000,-77.03768,39.05298,"3/4",7.7,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846774,true,2016-09-01 23:00:08.000,-77.03858,39.0528,"5/5",4.1,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846775,true,2016-09-04 23:00:08.000,-77.0386,39.05282,"5/5",4.8,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846776,true,2016-09-10 23:00:09.000,-77.03953,39.05302,"4/4",13.3,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846777,true,2016-09-16 23:00:06.000,-77.03942,39.05286,"4/4",3.4,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846778,true,2016-09-19 23:00:06.000,-77.03667,39.03116,"3/4",2.2,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846779,true,2016-09-22 23:00:06.000,-77.04465,39.05164,"4/5",2.8,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846780,true,2016-09-25 23:00:09.000,-77.43645,37.55545,"5/5",1.6,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846781,true,2016-09-28 23:00:10.000,-77.43545,37.55509,"5/5",2.5,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846782,true,2016-10-01 23:00:10.000,-77.39053,37.52495,"3/4",6.0,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846783,true,2016-10-04 23:00:08.000,-81.77575,30.73812,"6/6",1.6,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846784,true,2016-10-07 23:00:09.000,-81.76935,28.88831,"6/6",1.5,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846785,true,2016-10-16 23:00:08.000,-80.42518,25.49899,"8/9",1.0,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846786,true,2016-10-19 23:00:10.000,-80.43616,25.51744,"7/8",1.1,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846787,true,2016-10-22 23:00:10.000,-80.41918,25.50246,"6/7",1.8,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846788,true,2016-10-25 23:00:06.000,-80.41932,25.50233,"5/6",11.6,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846789,true,2016-10-28 23:00:10.000,-80.41944,25.50227,"5/6",3.7,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846790,true,2016-10-31 23:00:10.000,-80.44292,25.48131,"3/3",4.0,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846791,true,2016-11-15 23:00:10.000,-80.43655,25.51557,"3/3",8.2,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846792,true,2016-11-22 23:00:06.000,-80.4192,25.50243,"7/7",1.3,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846793,true,2016-11-29 23:00:06.000,-80.39495,25.5369,"3/3",4.5,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846794,true,2016-12-06 23:00:04.000,-80.41955,25.50231,"6/6",1.9,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846795,true,2016-12-13 23:00:08.000,-80.4191,25.50272,"5/5",4.1,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846796,true,2016-12-20 23:00:06.000,-80.41925,25.50243,"4/4",8.2,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846797,true,2016-12-27 23:00:08.000,-80.41925,25.50249,"7/7",1.1,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846798,true,2017-01-03 23:00:07.000,-80.41922,25.50238,"6/6",1.5,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846799,true,2017-01-10 23:00:09.000,-80.41937,25.50203,"4/5",10.3,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846800,true,2017-01-17 23:00:06.000,-80.41941,25.50253,"5/5",3.3,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846801,true,2017-01-24 23:00:10.000,-80.34206,25.57856,"3/4",9.7,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846802,true,2017-01-31 23:00:08.000,-80.42004,25.50283,"7/9",1.3,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846803,true,2017-02-07 23:00:09.000,-80.41925,25.50253,"5/6",4.0,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846804,true,2017-02-14 23:00:07.000,-80.45424,25.49305,"3/4",66.9,,"gps",,"41142","2671-02024","grcaMigration-Ryder"
3957846805,true,2016-07-25 23:00:10.000,-77.04137,39.05226,"4/4",2.7,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846806,true,2016-08-18 23:00:08.000,-76.71084,39.05219,"3/3",4.7,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846807,true,2016-08-29 23:00:10.000,-77.05993,37.76768,"3/3",8.1,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846808,true,2016-09-04 23:00:10.000,-77.0413,39.05206,"6/6",2.8,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846809,true,2016-09-10 23:00:10.000,-76.95257,39.03689,"3/3",11.6,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846810,true,2016-09-13 23:00:07.000,-77.04155,39.05193,"5/5",2.6,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846811,true,2016-09-19 23:00:10.000,-77.03983,39.05324,"6/6",1.7,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846812,true,2016-10-01 23:00:10.000,-76.61146,39.0104,"3/3",2.3,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846813,true,2016-10-04 23:00:05.000,-79.62426,34.89352,"5/6",2.3,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846814,true,2016-10-07 23:00:08.000,-82.5554,29.87898,"5/6",1.6,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846815,true,2016-10-10 23:00:06.000,-83.22037,29.45714,"6/6",1.4,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846816,true,2016-10-13 23:00:07.000,-83.22022,29.45712,"8/8",1.0,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846817,true,2016-10-16 23:00:06.000,-83.22031,29.45695,"6/7",1.4,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846818,true,2016-10-19 23:00:09.000,-83.22036,29.45706,"6/6",1.1,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846819,true,2016-10-25 23:00:10.000,-81.68326,22.30624,"5/5",1.3,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846820,true,2016-10-28 23:00:10.000,-81.67826,22.30998,"5/6",13.2,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846821,true,2016-10-31 23:00:07.000,-81.67843,22.3115,"5/6",4.3,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846822,true,2016-11-15 23:00:06.000,-81.5437,22.69425,"5/5",2.8,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846823,true,2016-11-22 23:00:08.000,-81.57561,22.59426,"3/3",7.9,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846824,true,2016-11-29 23:00:10.000,-82.46938,23.13548,"4/4",96.7,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846825,true,2016-12-06 23:00:10.000,-81.88782,22.47897,"3/3",2.4,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846826,true,2016-12-13 23:00:10.000,-81.63831,22.67026,"5/5",7.2,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846827,true,2016-12-20 23:00:10.000,-82.35122,22.71736,"3/3",3.3,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846828,true,2016-12-27 23:00:09.000,-82.48252,22.79966,"5/6",2.2,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846829,true,2017-01-10 23:00:09.000,-82.41254,22.80781,"4/4",2.2,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846830,true,2017-01-17 23:00:07.000,-82.4127,22.80844,"6/6",1.2,,"gps",,"41143","2671-02021","grcaMigration-Ryder"
3957846831,true,2016-07-13 23:00:08.000,-72.31666,41.73924,"3/3",4.2,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846832,true,2016-07-25 23:00:10.000,-72.58532,42.23804,"5/5",28.9,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846833,true,2016-08-06 23:00:07.000,-72.58596,42.23791,"7/7",1.6,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846834,true,2016-08-18 23:00:08.000,-72.58578,42.23816,"5/5",5.6,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846835,true,2016-08-23 23:00:08.000,-72.58609,42.23786,"4/4",4.3,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846836,true,2016-08-26 23:00:08.000,-72.58595,42.23776,"5/5",3.3,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846837,true,2016-08-29 23:00:07.000,-72.58602,42.23756,"5/5",4.6,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846838,true,2016-09-01 23:00:08.000,-72.58623,42.23782,"8/8",1.1,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846839,true,2016-09-07 23:00:10.000,-72.57884,42.23862,"4/4",90.4,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846840,true,2016-09-13 23:00:06.000,-72.58604,42.23798,"5/5",1.7,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846841,true,2016-09-16 23:00:09.000,-72.58596,42.23777,"6/6",1.7,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846842,true,2016-09-19 23:00:10.000,-72.58647,42.23689,"5/5",3.0,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846843,true,2016-09-22 23:00:08.000,-72.58694,42.23703,"7/7",1.5,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846844,true,2016-09-25 23:00:04.000,-72.58692,42.23701,"6/6",1.4,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846845,true,2016-09-28 23:00:09.000,-72.58686,42.23679,"6/6",2.3,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846846,true,2016-10-04 23:00:06.000,-79.85363,37.60096,"6/6",1.7,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846847,true,2016-10-07 23:00:08.000,-83.72577,30.42597,"5/6",3.3,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846848,true,2016-10-10 23:00:06.000,-83.60727,30.30025,"5/6",1.9,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846849,true,2016-10-13 23:00:09.000,-83.60734,30.30051,"8/9",1.0,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846850,true,2016-10-16 23:00:10.000,-83.60707,30.30042,"5/5",1.6,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846851,true,2016-10-19 23:00:06.000,-83.54848,30.34224,"3/4",2.0,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846852,true,2016-10-22 23:00:07.000,-83.60688,30.30048,"5/6",2.2,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846853,true,2016-10-25 23:00:10.000,-83.60667,30.30058,"4/5",10.1,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846854,true,2016-10-28 23:00:10.000,-83.60662,30.30051,"4/5",4.4,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846855,true,2016-10-31 23:00:04.000,-83.60688,30.30064,"4/6",12.7,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846856,true,2016-11-15 23:00:10.000,-83.60681,30.30051,"6/7",2.0,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846857,true,2016-11-18 23:00:04.000,-83.60701,30.3005,"6/7",2.6,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846858,true,2016-11-21 23:00:10.000,-83.60708,30.30015,"7/7",1.2,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846859,true,2016-11-24 23:00:09.000,-83.60695,30.30021,"5/5",4.7,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846860,true,2016-11-27 23:00:10.000,-83.60695,30.30075,"5/5",5.2,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846861,true,2016-11-30 23:00:07.000,-83.60723,30.30062,"6/6",1.3,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846862,true,2016-12-03 23:00:07.000,-83.60682,30.30048,"6/6",1.3,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846863,true,2016-12-06 23:00:07.000,-83.6066,30.30022,"6/6",6.5,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846864,true,2016-12-09 23:00:10.000,-83.60762,30.30016,"5/5",7.1,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846865,true,2016-12-15 23:00:08.000,-83.6072,30.30091,"8/8",1.0,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846866,true,2016-12-24 23:00:10.000,-83.60724,30.3003,"6/7",2.3,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846867,true,2016-12-27 23:00:08.000,-83.60674,30.30055,"6/6",5.2,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846868,true,2016-12-30 23:00:10.000,-83.6066,30.30077,"5/5",6.8,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846869,true,2017-01-02 23:00:10.000,-83.53099,30.25796,"3/4",1.9,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846870,true,2017-01-05 23:00:09.000,-83.60675,30.30076,"8/8",1.1,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846871,true,2017-01-08 23:00:04.000,-83.6068,30.30031,"8/8",1.1,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846872,true,2017-01-11 23:00:06.000,-83.60679,30.30063,"4/4",2.1,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846873,true,2017-01-14 23:00:10.000,-83.60686,30.30065,"5/5",1.9,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846874,true,2017-01-17 23:00:10.000,-83.60666,30.30028,"5/5",1.8,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846875,true,2017-01-26 23:00:06.000,-83.60681,30.30026,"4/4",8.4,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846876,true,2017-01-29 23:00:09.000,-83.60669,30.30055,"7/7",1.3,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846877,true,2017-02-01 23:00:10.000,-83.60648,30.30034,"5/5",1.8,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846878,true,2017-02-04 23:00:06.000,-83.60637,30.30046,"6/7",1.7,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846879,true,2017-02-07 23:00:07.000,-83.60811,30.30031,"6/6",2.9,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846880,true,2017-02-10 23:00:09.000,-83.60702,30.30077,"5/5",9.8,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846881,true,2017-02-13 23:00:06.000,-83.60656,30.30047,"5/5",6.7,,"gps",,"1418","2651-43439","grcaMigration-Ryder"
3957846882,true,2016-07-13 23:00:10.000,-77.00121,38.97493,"4/4",7.7,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846883,true,2016-07-25 23:00:10.000,-77.00153,38.97507,"5/5",1.5,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846884,true,2016-08-06 23:00:10.000,-77.00179,38.97546,"5/5",2.2,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846885,true,2016-08-18 23:00:10.000,-77.00267,38.97537,"4/4",7.3,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846886,true,2016-08-26 23:00:06.000,-77.00122,38.9749,"4/4",7.6,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846887,true,2016-09-04 23:00:06.000,-77.00136,38.97494,"4/4",4.8,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846888,true,2016-09-07 23:00:07.000,-77.00285,38.9744,"6/6",5.6,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846889,true,2016-09-13 23:00:10.000,-77.00211,38.97521,"5/5",4.6,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846890,true,2016-09-16 23:00:08.000,-77.00164,38.97501,"6/6",1.5,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846891,true,2016-09-19 23:00:10.000,-77.0015,38.97696,"5/5",13.9,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846892,true,2016-09-25 23:00:07.000,-77.00173,38.97519,"6/6",2.2,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846893,true,2016-09-28 23:00:08.000,-77.00036,38.97413,"5/5",1.5,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846894,true,2016-10-01 23:00:07.000,-77.00561,38.97612,"4/5",95.7,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846895,true,2016-10-04 23:00:10.000,-80.5033,36.2191,"5/5",1.7,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846896,true,2016-10-07 23:00:08.000,-85.29776,30.4776,"5/6",1.6,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846897,true,2016-10-10 23:00:06.000,-84.66825,30.45766,"4/5",8.8,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846898,true,2016-10-13 23:00:08.000,-84.67876,30.45661,"9/9",0.9,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846899,true,2016-10-16 23:00:09.000,-84.67888,30.4562,"6/6",1.5,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846900,true,2016-10-19 23:00:04.000,-84.67801,30.45676,"5/6",1.3,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846901,true,2016-10-22 23:00:07.000,-83.2399,22.94913,"5/6",6.4,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846902,true,2016-10-25 23:00:09.000,-83.28618,22.77699,"5/5",9.2,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846903,true,2016-10-28 23:00:10.000,-83.28592,22.77712,"5/6",12.3,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846904,true,2016-11-15 23:00:08.000,-83.28704,22.96344,"3/5",66.0,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846905,true,2016-11-22 23:00:10.000,-83.28605,22.77721,"7/8",1.4,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846906,true,2016-12-13 23:00:09.000,-83.28577,22.7771,"4/4",10.6,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846907,true,2016-12-20 23:00:10.000,-83.28386,22.77887,"5/5",2.8,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846908,true,2016-12-27 23:00:10.000,-83.28342,22.77883,"6/6",3.1,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846909,true,2017-01-03 23:00:08.000,-83.28669,22.77676,"7/7",1.3,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846910,true,2017-01-10 23:00:04.000,-83.28622,22.7765,"5/6",2.3,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846911,true,2017-01-17 23:00:09.000,-83.28523,22.77715,"6/6",1.6,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846912,true,2017-01-24 23:00:07.000,-83.28474,22.77859,"4/4",2.8,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846913,true,2017-01-31 23:00:10.000,-83.28641,22.77698,"4/4",5.7,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846914,true,2017-02-07 23:00:04.000,-83.2859,22.77612,"6/6",2.0,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846915,true,2017-02-14 23:00:09.000,-83.28567,22.77639,"6/6",3.2,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846916,true,2017-03-15 23:00:07.000,-83.28568,22.77717,"6/7",2.2,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846917,true,2017-03-18 23:00:08.000,-83.28596,22.77705,"7/8",1.7,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846918,true,2017-03-21 23:00:08.000,-83.28597,22.77702,"6/7",2.6,,"gps",,"41148","2651-47696","grcaMigration-Ryder"
3957846919,true,2016-07-01 23:00:09.000,-76.96716,39.01589,"8/8",1.1,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846920,true,2016-07-13 23:00:09.000,-76.96758,39.01608,"5/5",1.4,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846921,true,2016-08-06 23:00:07.000,-76.96574,39.01588,"5/6",1.9,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846922,true,2016-08-18 23:00:10.000,-76.96779,39.01621,"5/5",4.5,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846923,true,2016-08-23 23:00:06.000,-76.96682,39.0157,"5/5",5.7,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846924,true,2016-08-26 23:00:09.000,-76.96704,39.0161,"4/4",13.7,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846925,true,2016-08-29 23:00:10.000,-76.96706,39.01629,"5/5",4.2,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846926,true,2016-09-01 23:00:10.000,-76.9668,39.01604,"6/6",2.3,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846927,true,2016-09-04 23:00:08.000,-76.96702,39.016,"6/6",2.4,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846928,true,2016-09-07 23:00:09.000,-76.96687,39.01611,"5/6",5.7,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846929,true,2016-09-10 23:00:09.000,-76.96661,39.01617,"5/5",15.1,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846930,true,2016-09-13 23:00:10.000,-76.96709,39.01606,"4/4",4.7,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846931,true,2016-09-16 23:00:10.000,-76.96702,39.01604,"6/6",1.5,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846932,true,2016-09-19 23:00:10.000,-76.96504,38.99697,"3/3",5.3,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846933,true,2016-09-25 23:00:10.000,-76.96692,39.01601,"5/5",1.7,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846934,true,2016-09-28 23:00:10.000,-76.9195,38.92884,"3/3",4.4,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846935,true,2016-10-01 23:00:04.000,-76.96678,39.01636,"7/7",1.5,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846936,true,2016-10-04 23:00:10.000,-76.96762,39.01612,"4/4",9.4,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846937,true,2016-10-07 23:00:10.000,-76.96724,39.01599,"6/7",1.4,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846938,true,2016-10-10 23:00:09.000,-76.96728,39.01599,"6/7",1.6,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846939,true,2016-10-13 23:00:10.000,-78.18555,38.29869,"5/6",1.4,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846940,true,2016-10-16 23:00:10.000,-87.71286,31.00806,"3/4",10.2,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846941,true,2016-10-19 23:00:08.000,-91.58638,30.31979,"6/7",1.3,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846942,true,2016-10-22 23:00:08.000,-92.86401,29.90492,"6/7",2.0,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846943,true,2016-10-25 23:00:05.000,-92.86379,29.90496,"5/6",2.4,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
3957846944,true,2016-10-28 23:00:04.000,-92.86403,29.90511,"5/6",2.0,,"gps",,"1415","2651-51815","grcaMigration-Ryder"
